text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
ceo - nya go-jek mengeluh terus bawa-bawa cinta produk dalam negeri . menghormati saya turun drastis banget sama orang ini . cengeng .,negative,ceo nya go jek mengeluh terus bawa bawa cinta produk dalam negeri menghormati saya turun drastis banget sama orang ini cengeng ,ceo nya go jek mengeluh terus bawa bawa cinta produk dalam negeri menghormati saya turun drastis banget sama orang ini cengeng ,"['ceo', 'nya', 'go', 'jek', 'mengeluh', 'terus', 'bawa', 'bawa', 'cinta', 'produk', 'dalam', 'negeri', 'menghormati', 'saya', 'turun', 'drastis', 'banget', 'sama', 'orang', 'ini', 'cengeng']","['ceo', 'nya', 'go', 'jek', 'mengeluh', 'terus', 'bawa', 'bawa', 'cinta', 'produk', 'dalam', 'negeri', 'menghormati', 'saya', 'turun', 'drastis', 'banget', 'sama', 'orang', 'ini', 'cengeng']","['ceo', 'nya', 'go', 'jek', 'mengeluh', 'bawa', 'bawa', 'cinta', 'produk', 'negeri', 'menghormati', 'turun', 'drastis', 'banget', 'orang', 'cengeng']","['ceo', 'nya', 'go', 'jek', 'keluh', 'bawa', 'bawa', 'cinta', 'produk', 'negeri', 'hormat', 'turun', 'drastis', 'banget', 'orang', 'cengeng']",ceo nya go jek keluh bawa bawa cinta produk negeri hormat turun drastis banget orang cengeng
"cek apakah berlangganan konten tertentu dengan tekan 123 44 ya kak , jika butuh bantuan bisa mention tim juga ya",neutral,cek apakah berlangganan konten tertentu dengan tekan ya kak jika butuh bantuan bisa mention tim juga ya,cek apakah berlangganan konten tertentu dengan tekan ya kak jika butuh bantuan bisa mention tim juga ya,"['cek', 'apakah', 'berlangganan', 'konten', 'tertentu', 'dengan', 'tekan', 'ya', 'kak', 'jika', 'butuh', 'bantuan', 'bisa', 'mention', 'tim', 'juga', 'ya']","['cek', 'apakah', 'berlangganan', 'konten', 'tertentu', 'dengan', 'tekan', 'ya', 'kak', 'jika', 'butuh', 'bantuan', 'bisa', 'mention', 'tim', 'juga', 'ya']","['cek', 'berlangganan', 'konten', 'tekan', 'ya', 'kak', 'butuh', 'bantuan', 'mention', 'tim', 'ya']","['cek', 'langgan', 'konten', 'tekan', 'ya', 'kak', 'butuh', 'bantu', 'mention', 'tim', 'ya']",cek langgan konten tekan ya kak butuh bantu mention tim ya
saya lebih suka datang ke saka bistro pada malam hari . suasana yang enak ditambah live musik yang menambah nikmat suasana . makanan yang disajikan enak dan harga terjangkau . namun agak susah jika akan berkunjung hari sabtu karena jalan ke sana macet .,positive,saya lebih suka datang ke saka bistro pada malam hari suasana yang enak ditambah live musik yang menambah nikmat suasana makanan yang disajikan enak dan harga terjangkau namun agak susah jika akan berkunjung hari sabtu karena jalan ke sana macet ,saya lebih suka datang ke saka bistro pada malam hari suasana yang enak ditambah live musik yang menambah nikmat suasana makanan yang disajikan enak dan harga terjangkau namun agak susah jika akan berkunjung hari sabtu karena jalan ke sana macet ,"['saya', 'lebih', 'suka', 'datang', 'ke', 'saka', 'bistro', 'pada', 'malam', 'hari', 'suasana', 'yang', 'enak', 'ditambah', 'live', 'musik', 'yang', 'menambah', 'nikmat', 'suasana', 'makanan', 'yang', 'disajikan', 'enak', 'dan', 'harga', 'terjangkau', 'namun', 'agak', 'susah', 'jika', 'akan', 'berkunjung', 'hari', 'sabtu', 'karena', 'jalan', 'ke', 'sana', 'macet']","['saya', 'lebih', 'suka', 'datang', 'ke', 'saka', 'bistro', 'pada', 'malam', 'hari', 'suasana', 'yang', 'enak', 'ditambah', 'live', 'musik', 'yang', 'menambah', 'nikmat', 'suasana', 'makanan', 'yang', 'disajikan', 'enak', 'dan', 'harga', 'terjangkau', 'namun', 'agak', 'susah', 'jika', 'akan', 'berkunjung', 'hari', 'sabtu', 'karena', 'jalan', 'ke', 'sana', 'macet']","['suka', 'saka', 'bistro', 'malam', 'suasana', 'enak', 'ditambah', 'live', 'musik', 'menambah', 'nikmat', 'suasana', 'makanan', 'disajikan', 'enak', 'harga', 'terjangkau', 'susah', 'berkunjung', 'sabtu', 'jalan', 'macet']","['suka', 'saka', 'bistro', 'malam', 'suasana', 'enak', 'tambah', 'live', 'musik', 'tambah', 'nikmat', 'suasana', 'makan', 'saji', 'enak', 'harga', 'jangkau', 'susah', 'kunjung', 'sabtu', 'jalan', 'macet']",suka saka bistro malam suasana enak tambah live musik tambah nikmat suasana makan saji enak harga jangkau susah kunjung sabtu jalan macet
"hukum mati saja itu anak iblis , mau muntah lihat muka nya . sok soal banget",negative,hukum mati saja itu anak iblis mau muntah lihat muka nya sok soal banget,hukum mati saja itu anak iblis mau muntah lihat muka nya sok soal banget,"['hukum', 'mati', 'saja', 'itu', 'anak', 'iblis', 'mau', 'muntah', 'lihat', 'muka', 'nya', 'sok', 'soal', 'banget']","['hukum', 'mati', 'saja', 'itu', 'anak', 'iblis', 'mau', 'muntah', 'lihat', 'muka', 'nya', 'sok', 'soal', 'banget']","['hukum', 'mati', 'anak', 'iblis', 'muntah', 'lihat', 'muka', 'nya', 'sok', 'banget']","['hukum', 'mati', 'anak', 'iblis', 'muntah', 'lihat', 'muka', 'nya', 'sok', 'banget']",hukum mati anak iblis muntah lihat muka nya sok banget
"yang makan ramai , antre , menu masakan , masakan standar seperti di rumah . rasa biasa saja . harga tidak sesuai kualitas rasa .",negative,yang makan ramai antre menu masakan masakan standar seperti di rumah rasa biasa saja harga tidak sesuai kualitas rasa ,yang makan ramai antre menu masakan masakan standar seperti di rumah rasa biasa saja harga tidak sesuai kualitas rasa ,"['yang', 'makan', 'ramai', 'antre', 'menu', 'masakan', 'masakan', 'standar', 'seperti', 'di', 'rumah', 'rasa', 'biasa', 'saja', 'harga', 'tidak', 'sesuai', 'kualitas', 'rasa']","['yang', 'makan', 'ramai', 'antre', 'menu', 'masakan', 'masakan', 'standar', 'seperti', 'di', 'rumah', 'rasa', 'biasa', 'saja', 'harga', 'tidak', 'sesuai', 'kualitas', 'rasa']","['makan', 'ramai', 'antre', 'menu', 'masakan', 'masakan', 'standar', 'rumah', 'harga', 'sesuai', 'kualitas']","['makan', 'ramai', 'antre', 'menu', 'masakan', 'masakan', 'standar', 'rumah', 'harga', 'sesuai', 'kualitas']",makan ramai antre menu masakan masakan standar rumah harga sesuai kualitas
"ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah , arab saudi . pertemuan itu .",neutral,ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah arab saudi pertemuan itu ,ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah arab saudi pertemuan itu ,"['ustaz', 'abdul', 'somad', 'bersilaturahim', 'dengan', 'imam', 'besar', 'fpi', 'habib', 'rizieq', 'syihab', 'di', 'mekkah', 'arab', 'saudi', 'pertemuan', 'itu']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'dengan', 'imam', 'besar', 'fpi', 'habib', 'rizieq', 'syihab', 'di', 'mekkah', 'arab', 'saudi', 'pertemuan', 'itu']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'imam', 'fpi', 'habib', 'rizieq', 'syihab', 'mekkah', 'arab', 'saudi', 'pertemuan']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'imam', 'fpi', 'habib', 'rizieq', 'syihab', 'mek', 'arab', 'saudi', 'temu']",ustaz abdul somad bersilaturahim imam fpi habib rizieq syihab mek arab saudi temu
dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,neutral,dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im saya yang baru,dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im saya yang baru,"['dalam', 'akun', 'mycare', 'saya', 'yang', 'terblokir', 'tersebut', 'sudah', 'saya', 'tambahkan', 'nomer', 'im', 'saya', 'yang', 'baru']","['dalam', 'akun', 'mycare', 'saya', 'yang', 'terblokir', 'tersebut', 'sudah', 'saya', 'tambahkan', 'nomer', 'im', 'saya', 'yang', 'baru']","['akun', 'mycare', 'terblokir', 'tambahkan', 'nomer', 'im']","['akun', 'mycare', 'blokir', 'tambah', 'nomer', 'im']",akun mycare blokir tambah nomer im
"salah satu restoran favorit saya di bandung . lokasi nya terpencil , tetapi masih terjangkau . menu makanan nya enak , sunda sekali . pemandangan nya indah , suasana nya memang membuat mata dan lidah semua terpuaskan . selesai makan sampai kenyang , jadi ingin tidur di saung nya .",positive,salah satu restoran favorit saya di bandung lokasi nya terpencil tetapi masih terjangkau menu makanan nya enak sunda sekali pemandangan nya indah suasana nya memang membuat mata dan lidah semua terpuaskan selesai makan sampai kenyang jadi ingin tidur di saung nya ,salah satu restoran favorit saya di bandung lokasi nya terpencil tetapi masih terjangkau menu makanan nya enak sunda sekali pemandangan nya indah suasana nya memang membuat mata dan lidah semua terpuaskan selesai makan sampai kenyang jadi ingin tidur di saung nya ,"['salah', 'satu', 'restoran', 'favorit', 'saya', 'di', 'bandung', 'lokasi', 'nya', 'terpencil', 'tetapi', 'masih', 'terjangkau', 'menu', 'makanan', 'nya', 'enak', 'sunda', 'sekali', 'pemandangan', 'nya', 'indah', 'suasana', 'nya', 'memang', 'membuat', 'mata', 'dan', 'lidah', 'semua', 'terpuaskan', 'selesai', 'makan', 'sampai', 'kenyang', 'jadi', 'ingin', 'tidur', 'di', 'saung', 'nya']","['salah', 'satu', 'restoran', 'favorit', 'saya', 'di', 'bandung', 'lokasi', 'nya', 'terpencil', 'tetapi', 'masih', 'terjangkau', 'menu', 'makanan', 'nya', 'enak', 'sunda', 'sekali', 'pemandangan', 'nya', 'indah', 'suasana', 'nya', 'memang', 'membuat', 'mata', 'dan', 'lidah', 'semua', 'terpuaskan', 'selesai', 'makan', 'sampai', 'kenyang', 'jadi', 'ingin', 'tidur', 'di', 'saung', 'nya']","['salah', 'restoran', 'favorit', 'bandung', 'lokasi', 'nya', 'terpencil', 'terjangkau', 'menu', 'makanan', 'nya', 'enak', 'sunda', 'pemandangan', 'nya', 'indah', 'suasana', 'nya', 'mata', 'lidah', 'terpuaskan', 'selesai', 'makan', 'kenyang', 'tidur', 'saung', 'nya']","['salah', 'restoran', 'favorit', 'bandung', 'lokasi', 'nya', 'pencil', 'jangkau', 'menu', 'makan', 'nya', 'enak', 'sunda', 'pandang', 'nya', 'indah', 'suasana', 'nya', 'mata', 'lidah', 'puas', 'selesai', 'makan', 'kenyang', 'tidur', 'saung', 'nya']",salah restoran favorit bandung lokasi nya pencil jangkau menu makan nya enak sunda pandang nya indah suasana nya mata lidah puas selesai makan kenyang tidur saung nya
"makan di sini karena iseng , sudah mendekati jam 12 malam . walaupun hampir tengah malam , tetapi suasa nya masih ramai . padahal hari senin . untuk yang tidak mau makanan terlalu berat , pilihan nya banyak . ada roti bakar , indomie mi instan , pisang bakar . dan masing-masing menu tersebut tersedia banyak varian bisa di-browse sendiri untuk menu pilihan nya , karena saya tidak sempat memfoto nya hehe .",positive,makan di sini karena iseng sudah mendekati jam malam walaupun hampir tengah malam tetapi suasa nya masih ramai padahal hari senin untuk yang tidak mau makanan terlalu berat pilihan nya banyak ada roti bakar indomie mi instan pisang bakar dan masing masing menu tersebut tersedia banyak varian bisa di browse sendiri untuk menu pilihan nya karena saya tidak sempat memfoto nya hehe ,makan di sini karena iseng sudah mendekati jam malam walaupun hampir tengah malam tetapi suasa nya masih ramai padahal hari senin untuk yang tidak mau makanan terlalu berat pilihan nya banyak ada roti bakar indomie mi instan pisang bakar dan masing masing menu tersebut tersedia banyak varian bisa di browse sendiri untuk menu pilihan nya karena saya tidak sempat memfoto nya hehe ,"['makan', 'di', 'sini', 'karena', 'iseng', 'sudah', 'mendekati', 'jam', 'malam', 'walaupun', 'hampir', 'tengah', 'malam', 'tetapi', 'suasa', 'nya', 'masih', 'ramai', 'padahal', 'hari', 'senin', 'untuk', 'yang', 'tidak', 'mau', 'makanan', 'terlalu', 'berat', 'pilihan', 'nya', 'banyak', 'ada', 'roti', 'bakar', 'indomie', 'mi', 'instan', 'pisang', 'bakar', 'dan', 'masing', 'masing', 'menu', 'tersebut', 'tersedia', 'banyak', 'varian', 'bisa', 'di', 'browse', 'sendiri', 'untuk', 'menu', 'pilihan', 'nya', 'karena', 'saya', 'tidak', 'sempat', 'memfoto', 'nya', 'hehe']","['makan', 'di', 'sini', 'karena', 'iseng', 'sudah', 'mendekati', 'jam', 'malam', 'walaupun', 'hampir', 'tengah', 'malam', 'tetapi', 'suasa', 'nya', 'masih', 'ramai', 'padahal', 'hari', 'senin', 'untuk', 'yang', 'tidak', 'mau', 'makanan', 'terlalu', 'berat', 'pilihan', 'nya', 'banyak', 'ada', 'roti', 'bakar', 'indomie', 'mi', 'instan', 'pisang', 'bakar', 'dan', 'masing', 'masing', 'menu', 'tersebut', 'tersedia', 'banyak', 'varian', 'bisa', 'di', 'browse', 'sendiri', 'untuk', 'menu', 'pilihan', 'nya', 'karena', 'saya', 'tidak', 'sempat', 'memfoto', 'nya', 'hehe']","['makan', 'iseng', 'mendekati', 'jam', 'malam', 'malam', 'suasa', 'nya', 'ramai', 'senin', 'makanan', 'berat', 'pilihan', 'nya', 'roti', 'bakar', 'indomie', 'mi', 'instan', 'pisang', 'bakar', 'menu', 'tersedia', 'varian', 'browse', 'menu', 'pilihan', 'nya', 'memfoto', 'nya', 'hehe']","['makan', 'iseng', 'dekat', 'jam', 'malam', 'malam', 'suasa', 'nya', 'ramai', 'senin', 'makan', 'berat', 'pilih', 'nya', 'roti', 'bakar', 'indomie', 'mi', 'instan', 'pisang', 'bakar', 'menu', 'sedia', 'varian', 'browse', 'menu', 'pilih', 'nya', 'foto', 'nya', 'hehe']",makan iseng dekat jam malam malam suasa nya ramai senin makan berat pilih nya roti bakar indomie mi instan pisang bakar menu sedia varian browse menu pilih nya foto nya hehe
"menarik pilkada jawa barat ini , ada ridwan kamil berpasangan dengan tokoh dari dc universe .",neutral,menarik pilkada jawa barat ini ada ridwan kamil berpasangan dengan tokoh dari dc universe ,menarik pilkada jawa barat ini ada ridwan kamil berpasangan dengan tokoh dari dc universe ,"['menarik', 'pilkada', 'jawa', 'barat', 'ini', 'ada', 'ridwan', 'kamil', 'berpasangan', 'dengan', 'tokoh', 'dari', 'dc', 'universe']","['menarik', 'pilkada', 'jawa', 'barat', 'ini', 'ada', 'ridwan', 'kamil', 'berpasangan', 'dengan', 'tokoh', 'dari', 'dc', 'universe']","['menarik', 'pilkada', 'jawa', 'barat', 'ridwan', 'kamil', 'berpasangan', 'tokoh', 'dc', 'universe']","['tarik', 'pilkada', 'jawa', 'barat', 'ridwan', 'kamil', 'pasang', 'tokoh', 'dc', 'universe']",tarik pilkada jawa barat ridwan kamil pasang tokoh dc universe
tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ! ada juga jajanan seperti tahu gejrot dan otak-otak yang pas sebagai makanan pembuka,positive,tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ada juga jajanan seperti tahu gejrot dan otak otak yang pas sebagai makanan pembuka,tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ada juga jajanan seperti tahu gejrot dan otak otak yang pas sebagai makanan pembuka,"['tempat', 'yang', 'pas', 'untuk', 'cari', 'makanan', 'rumahan', 'dengan', 'rasa', 'yang', 'pas', 'dan', 'harga', 'yang', 'juga', 'pas', 'dikantong', 'ada', 'juga', 'jajanan', 'seperti', 'tahu', 'gejrot', 'dan', 'otak', 'otak', 'yang', 'pas', 'sebagai', 'makanan', 'pembuka']","['tempat', 'yang', 'pas', 'untuk', 'cari', 'makanan', 'rumahan', 'dengan', 'rasa', 'yang', 'pas', 'dan', 'harga', 'yang', 'juga', 'pas', 'dikantong', 'ada', 'juga', 'jajanan', 'seperti', 'tahu', 'gejrot', 'dan', 'otak', 'otak', 'yang', 'pas', 'sebagai', 'makanan', 'pembuka']","['pas', 'cari', 'makanan', 'rumahan', 'pas', 'harga', 'pas', 'dikantong', 'jajanan', 'gejrot', 'otak', 'otak', 'pas', 'makanan', 'pembuka']","['pas', 'cari', 'makan', 'rumah', 'pas', 'harga', 'pas', 'kantong', 'jajan', 'gejrot', 'otak', 'otak', 'pas', 'makan', 'buka']",pas cari makan rumah pas harga pas kantong jajan gejrot otak otak pas makan buka
bakpao ini sudah terkenal dari zaman dulu namun sampai sekarang masih banyak digemari karena rasanya yang khas .,positive,bakpao ini sudah terkenal dari zaman dulu namun sampai sekarang masih banyak digemari karena rasanya yang khas ,bakpao ini sudah terkenal dari zaman dulu namun sampai sekarang masih banyak digemari karena rasanya yang khas ,"['bakpao', 'ini', 'sudah', 'terkenal', 'dari', 'zaman', 'dulu', 'namun', 'sampai', 'sekarang', 'masih', 'banyak', 'digemari', 'karena', 'rasanya', 'yang', 'khas']","['bakpao', 'ini', 'sudah', 'terkenal', 'dari', 'zaman', 'dulu', 'namun', 'sampai', 'sekarang', 'masih', 'banyak', 'digemari', 'karena', 'rasanya', 'yang', 'khas']","['bakpao', 'terkenal', 'zaman', 'digemari', 'khas']","['bakpao', 'kenal', 'zaman', 'gari', 'khas']",bakpao kenal zaman gari khas
"pemilu 1955 adalah awal mula pertarungan ideologi parpol-parpol di indonesia : nasionalis , komunis , dan islam .",neutral,pemilu adalah awal mula pertarungan ideologi parpol parpol di indonesia nasionalis komunis dan islam ,pemilu adalah awal mula pertarungan ideologi parpol parpol di indonesia nasionalis komunis dan islam ,"['pemilu', 'adalah', 'awal', 'mula', 'pertarungan', 'ideologi', 'parpol', 'parpol', 'di', 'indonesia', 'nasionalis', 'komunis', 'dan', 'islam']","['pemilu', 'adalah', 'awal', 'mula', 'pertarungan', 'ideologi', 'parpol', 'parpol', 'di', 'indonesia', 'nasionalis', 'komunis', 'dan', 'islam']","['pemilu', 'pertarungan', 'ideologi', 'parpol', 'parpol', 'indonesia', 'nasionalis', 'komunis', 'islam']","['milu', 'tarung', 'ideologi', 'parpol', 'parpol', 'indonesia', 'nasionalis', 'komunis', 'islam']",milu tarung ideologi parpol parpol indonesia nasionalis komunis islam
"the kiosk braga salah satu alternatif tempat makan siang bagi saya dan rekan kerja saya , sebelum direnovasi menjadi konsep the lost sensasi makan di dalam gua , the kiosk cukup rekomendasi , namun akhir akhir ini , pelayanan nya sangat buruk , sering lama , bahkan bisa hampir satu jam , pesan makanan jam 12.05 , datang nya 12.55 , untuk harga sih standarlah , tidak bisa dibilang murah juga karena .",negative,the kiosk braga salah satu alternatif tempat makan siang bagi saya dan rekan kerja saya sebelum direnovasi menjadi konsep the lost sensasi makan di dalam gua the kiosk cukup rekomendasi namun akhir akhir ini pelayanan nya sangat buruk sering lama bahkan bisa hampir satu jam pesan makanan jam datang nya untuk harga sih standarlah tidak bisa dibilang murah juga karena ,the kiosk braga salah satu alternatif tempat makan siang bagi saya dan rekan kerja saya sebelum direnovasi menjadi konsep the lost sensasi makan di dalam gua the kiosk cukup rekomendasi namun akhir akhir ini pelayanan nya sangat buruk sering lama bahkan bisa hampir satu jam pesan makanan jam datang nya untuk harga sih standarlah tidak bisa dibilang murah juga karena ,"['the', 'kiosk', 'braga', 'salah', 'satu', 'alternatif', 'tempat', 'makan', 'siang', 'bagi', 'saya', 'dan', 'rekan', 'kerja', 'saya', 'sebelum', 'direnovasi', 'menjadi', 'konsep', 'the', 'lost', 'sensasi', 'makan', 'di', 'dalam', 'gua', 'the', 'kiosk', 'cukup', 'rekomendasi', 'namun', 'akhir', 'akhir', 'ini', 'pelayanan', 'nya', 'sangat', 'buruk', 'sering', 'lama', 'bahkan', 'bisa', 'hampir', 'satu', 'jam', 'pesan', 'makanan', 'jam', 'datang', 'nya', 'untuk', 'harga', 'sih', 'standarlah', 'tidak', 'bisa', 'dibilang', 'murah', 'juga', 'karena']","['the', 'kiosk', 'braga', 'salah', 'satu', 'alternatif', 'tempat', 'makan', 'siang', 'bagi', 'saya', 'dan', 'rekan', 'kerja', 'saya', 'sebelum', 'direnovasi', 'menjadi', 'konsep', 'the', 'lost', 'sensasi', 'makan', 'di', 'dalam', 'gua', 'the', 'kiosk', 'cukup', 'rekomendasi', 'namun', 'akhir', 'akhir', 'ini', 'pelayanan', 'nya', 'sangat', 'buruk', 'sering', 'lama', 'bahkan', 'bisa', 'hampir', 'satu', 'jam', 'pesan', 'makanan', 'jam', 'datang', 'nya', 'untuk', 'harga', 'sih', 'standarlah', 'tidak', 'bisa', 'dibilang', 'murah', 'juga', 'karena']","['the', 'kiosk', 'braga', 'salah', 'alternatif', 'makan', 'siang', 'rekan', 'kerja', 'direnovasi', 'konsep', 'the', 'lost', 'sensasi', 'makan', 'gua', 'the', 'kiosk', 'rekomendasi', 'pelayanan', 'nya', 'buruk', 'jam', 'pesan', 'makanan', 'jam', 'nya', 'harga', 'sih', 'standarlah', 'dibilang', 'murah']","['the', 'kiosk', 'braga', 'salah', 'alternatif', 'makan', 'siang', 'rekan', 'kerja', 'renovasi', 'konsep', 'the', 'lost', 'sensasi', 'makan', 'gua', 'the', 'kiosk', 'rekomendasi', 'layan', 'nya', 'buruk', 'jam', 'pesan', 'makan', 'jam', 'nya', 'harga', 'sih', 'standar', 'bilang', 'murah']",the kiosk braga salah alternatif makan siang rekan kerja renovasi konsep the lost sensasi makan gua the kiosk rekomendasi layan nya buruk jam pesan makan jam nya harga sih standar bilang murah
