text,sentiment
bakso yang dipoles dengan branding yang baik sehingga anak muda dengan nyaman makan di situ . bakso boedjangan dikelola oleh grup kuliner yang juga mendirikan upnormal dan nasgor mafia . sebuah barang kuliner yang biasa namun mendapatkan polesan branding keren . menu baso nya cukup beragam dan enak .,positive
"pasangan wardan - su tidak hadiri konferensi pers koalisi partai golkar dan pan , ini tanggapan dpd pan",neutral
"gas , mustika ratu sudah merilis lipstik warna kuning , biru , dan warna-warna bold lainnya",neutral
"dari saya debut . empat bagus tetapi yang bikin suka sekali itu tonight dengan saranghajima . tidak mengerti apa aku saja atau yang lain merasakan ini , winner adalah abang selain bigbang yang kalau nyanyi jiwa nya ikutan nyanyi . bagus banget . dan makin cinta dengan mereka setelah tahu sifat dan sikap saya .",positive
"ketika ada pelanggan datang kerumah mau beli produk spa yang lain , pas saya suru mencium lulur wangi lavender dy langsung jatuh cinta kata nya ini satu kereta api , mm belum tahu dia , kalau lulur green itu juga asyik banget wangi nya .",positive
"tersedia berbagai macam jajanan pasar tradisional dan juga masakan indonesia yang beragam , terletak di dalam kawasan cihampelas walk",positive
"saya order di bukalapak siang tadi dengan nomer transaksi 180610914449 dengan tagihan rp . 534.665 , tetapi saya transfer rp . 535.000 , uang lebih nya diambil saja",neutral
"xiaomi , samsung , tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya , tanya-tanya aja ke tempat yang jual hp nya",neutral
"kalau orang tiongkok masuk indonesia baru bisa maju , kalau andalkan orang pribumi otak nya jongkok",negative
"dulu kaum babi menyebut ketua komnas ham , natalius pigai sebagai monyet manusia hitam gara-gara membela habib rizieq , nah sekarang ketika komnas menyerang fahri hamzah , kaum babi malah muji-muji komnas ham . dasar penjilat .",negative
"suka cemburu melihat doi bercanda sama cewek , tetapi kita bukan siapa-siapa nya",negative
"restoran berkonsep kafe yang menjual layanan dan pemandangan di bandung utara , memiliki konsep yang relatif sama dengan resto yang lain di kawasan ini , membuat resto ini kurang istimewa tetapi terlalu baik untuk dikatakan buruk karena sebetulnya layanan , masakan dan minuman nya cukup baik . hanya tipikal saja .",negative
tempat santai dan nongkrong yang rekomendasi di bandung . cocok bersama teman-teman dan keluarga . banyak permainan gratis yang disediakan untuk pengunjung .,positive
"polres majalengka , kapolsek kadipaten kompol drs edy budi peamono silaturahmi dengan teten heri , tokoh ormas fpi warga desa karangsambung .",neutral
"tempat makan ini nengusung konsep kembali to alam , kita makan di saung . dan sepanjang jalan menuju saung kita akan disuguhi pemandangan indah . suasana makan cukup nyaman , pelayanan cepat . rasanya enggan pulang , harga relatif standart tidak mahal untuk sekelas itu . rasa makanan sebenarnya standart saja , yang pasti suasana yang mantap .",positive
selalu mengambil keputusan sepihak dan tertutup untuk peraturan ke mitra nya . perusahaan macam apa,negative
"gubernur jawa barat , ahmad heryawan mengucapkan selamat tahun baru 2018 untuk pendengar radio elshinta .",neutral
"selain pasar senen blok iii dan pasar rakyat , gubernur dki jakarta anies rasyid baswedan juga meresmikan secara simbolis empat pasar rakyat lainnya , yaitu pasar sinar , pasar bidadari , pasar cawang kavling , dan pasar karet belakang karbela .",neutral
apa sih yang patut kita bangga dan puji dengan politikus ? apa yang sudah mereka lakukan kecuali cuap-cuap kosong ! lenyap dan tenggelamkan ke laut termasuk pdip,negative
id : saat nya membuat karya visual 360 derajat dengan samsung ! ikuti langkah mudah di video ini .,neutral
mama aku masak mi indomie rasa soto : mi air soto beserta daging bawang goreng kerupuk .,neutral
"sudah beberapa kali ke sini , tetapi tidak pernah bosan dengan suasana yang romantis , tenang , like pribadi resto . dari makanan endus , pelayanan oke punya . direkomendasikan to visit here",positive
"dalam kumpulan arsip foto kompas , perayaan natal bersama berlangsung sejak kepemimpinan presiden soeharto salah satu nya di jcc tahun 1994 , demikian pula dengan presiden abddurahman wahid , megawati , sby , hingga presiden jokowi .",neutral
"anjing memalukan karyawan bpjs memakai inhealth , tidak pakai produk sendiri , arti nya produk sendiri jelek",negative
sby dan ketum golkar turut kirim karangan bunga selamat atas kemenangan khofifah .,neutral
steak yang dihidangkan dari sisi ukuran dan kenikmatan berasa langsung ditambah saus steak nya yang kurang kental sesuai dengan harga,positive
beli ski aqua spt 50 harga nya 50k menyesal . padahal di mal 47k .,negative
"makan di resto mewah , pelayanan bagus , harga tentu saja mahal , tapi rasanya semelekete , sungguh menjengkelkan .",negative
"kenapa sih kamera depan handphone asus jelek banget hasil nya , masih mending xiaomi kemana mana",negative
untuk lebih jelas nya kami sarankan kepada kamu menghubungi jne melalui kontak center di : 021 2927 8888 ataupun melalui email di : customercare.co.id untuk menanyakan status dari barang yang kamu kirim -,neutral
"terlalu beresiko , pdip usung ridwan kamil :/ bandung - ada gelagat pdi",neutral
"berlokasi di jalan . dayang sumbi no. 2 bandung . dari pintu masuk , tidak menyangka bakal wow banget sama luas nya tempat ini . interior nya di sini campuran ethnic modern , menimbulkan rasa nyaman ditambah pengaturan meja dan kursi antar meja satu dengan yang lain tidak saling berdempetan , sehingga tidak nampak sesak .",positive
mister . ini mahal karena makanan ini makanan yang tidak laku di indonesia mister .,negative
"nyaman banget kalau lagi nongkrong kenyang di warung upnormal . mulai dari pilihan menu nya yang serius banget digarap , dari pelayan2 nya yang kece , sampai ke interior nya yang super . rekomendasi banget deh kalau mau mengerjakan tugas , arisan , ulang tahun , reunian di sini .",positive
traveloka dulu liburan kemudian wkwkwkwk dah seperti bintang iklan banget enggak seh kita :,neutral
"tolong update aplikasi diperbaiki , sudah 1 minggu saya tidak bisa log in dengan verifikasi sms yang selalu gagal berulang-ulang kali . hal ini sangat menggangu aktivitas nasabah",negative
"saya bersama keluarga makan malam di tempat ini karena selain menu utama batagor terdapat menu lain . saya hanya memesan 2 menu yang akhirnya datang setelah 45 menit , itu pun setelah beberapa kali saya tanyakan . dari segi rasa beberapa menu yang sebelumnya pernah saya coba lumayan enak . saran sebelum memesan lebih baik tanyakan berapa lama pembuatan menu yang dipesan",neutral
"kereta mutiara timur malam , sby - bnywangi eksekutif tetapi kursi jorok dan kotor sekali . tidak sesuai dengan harga yang sangat mahal , sangat mengecewakan",negative
jr - saragih - ance - selian - resmi - maju - di-pilgub - sumut,neutral
"restoran sapu lidi memilik keunikan tersendiri , serasa makan di tengah sawah , dikelilingin kolam ikan dan juga nuansa persawahan . menu nya seperti makanan sunda lainnya , tapi ada satu menu favorit saya , jamur bakar , enak banget .",positive
"jawa itu memang dibentuk moral nya sungkan jadi memang cocok nya ya buat jadi pesuruh saja , karena cocok nya memang jadi bagian pembantu begitu saja .",negative
"minimal , tolong dibantu , saya sudah isi ulang pulsa 100k , tetapi ketika mau register paket unlimited 7 gb",neutral
semua bajingan bule kristen kulit putih yang sekarang lagi di amerika itu semuanya illegal,negative
"interior restoran sangat bagus , cocok untuk tempat berkumpul dengan teman-teman . terlalu sempit untuk skala restoran yang cukup ramai . saat itu harus menunggu yang lain selesai . makanan nya tidak ada yang spesial . pancake oreo , nasi goreng , banana split rasanya biasa saja .",negative
"sangat enak dan nyaman , suasana nya romantis dan konsep restoran nya sangat modern , pelayanan yang disajikan juga cepat",positive
"jujur saja fahri ini bego nya amat banget . saya bingung kenapa dia bisa duduk di kursi wakil ketua dpr , padahal tidak punya partai ? terus fahri ini memang mau bubarkan kpk dan fahri ini sangat takut dengan kpk . jadi wajar saja fahri tidak paham . padahal sudah jelas teman nya ditangkap .",negative
"paketan nya murah dan setimpal banget , aku pakai unlimited 60k sinyal bagus , bisa streaming terus-terusan . meskipun sup nya turun tetapi tetap bisa internetan . tidak kuatir kuota habis , tidak perlu merek-merek kuota lagi . tidak menyesal beli ini .",positive
syukurlah saya agama kristen sehingga saya terhindar dari agama islam yang sesat dan tuhan palsu . syukurlah .,negative
"hai , ya , silakan kamu dapat mencoba lakukan pembayaran pdam di bukalapak .",neutral
"aku datang jam 12 malam di hari jumat . pokatiam buka sampai jam 1 khusus hari jumat - sabtu . aku order 2 nasi campur . yang 1 pakai nasi putih , yang 1 nasi hainam . oke , aku kecewa , ternyata nasi campur nya biasa saja . tidak spesial . dengan harga 46 ribu , cuma dikasih irisan-irisan daging . yang mana daging babi nya cuma sedikit , tidak ada sate nya .",negative
nasi goreng bistik adalah nasi goreng dengan bistik ayam di atas nya . ini adalah makanan kaki lima . setiap malam selalu penuh . hanya buka di malam hari . tidak cocok untuk anak . rasa juga biasa sih sebenarnya .,negative
polisi makin nekad membela siapa anggota fpi bekasi jadi tersangka usai gerebek toko obat ilegal lewat,neutral
gausa terharu begitu ini hanya pencitraan . kalian jangan mau tertipu oleh pencitraan yang dilakukan sama bapak yang satu ini .,negative
"warpas adalah singkatan dari warung pasta . menu nya tidak hanya pasta tetapi juga beberapa camilan seperti calamari . pizza nya pun beragam jenis , ada yang asin dan manis",positive
"tempat ini adalah favorit saya jika ingin berlama-lama membaca komik , dan pasti nya dengan ditemani cemilan maupun makan berat dan minuman yang harga nya tidak mahal dan rasanya enak . suasana nya sangat santai , membuat kita nyaman .",positive
"ini si monyet bawah gua , nama nya saja anonim pengecut pakai simbol , bisa nya cuma mengatakan orang , memang hidup situ benar anjing ? nama saja tidak berani sebut , malu ya mending apa takut ?",negative
"kebetulan saat menginap di sini kami kedatangan tamu . malas keluar lagi , akir nya ke resto sini masih buka sampai jam 10 malam dan pesan kopi nya pun enak",positive
"semuanya enak , sambal nya seuhah , cuma sekarang porsi nya agak dikurangi . ayam nya jadi kecil , sambal nya jadi sedikit , juga sambal leunca nya jadi sedikit .",positive
"aduh pak kok seolah-olah memanas - manasik kubu sebelah sih ? jangan dong pak , itu nanti mereka tambah cemburu , iri , dengki , nyinyir , ngambek kayak anak kecil , marah-marah tidak jelas juntrungan nya dan makin busuk saja otak dan hati nya .",negative
"menu ayam goreng sangat recommended plus sambal kecap nya . : walaupun tempat nya biasa saja , ayam goreng indrawati ini merupakan salah satu kuliner yang legendaris , biasanya orang tua atau generasi yang kelahiran 1940 - 1970 sangat familiar dengan ayam goreng ini .",positive
akhirnya ketua bek ui terbukti pengecut bek ui terbang ke asmat namun si zaadit malah tidak ikut . nama nya juga hanya jago bicara,negative
"presiden say : tidak perlu gentar hadapi masa depan jika kita tetap menjaga idealisme , berbuat yang terbaik .",neutral
"wakil gubernur dki jakarta , sandiaga uno meluapkan nya kekecewan nya atas .",neutral
"bapak karena ongkos cekak , trio gadis madiun rela mandi dipuskesmas demi bertemu presiden jokowi",neutral
"puding raja hanya ada saiz l amp ; xl , penghantaran melalui grab ke seluruh kawasan lembah klang . harga ? private message saya .",neutral
100 % sari adalah film indonesia yang diproduksi pada tahun 2003 dan disutradarai oleh cassandra massardi serta dibintangi oleh sudjiwo tejo dan oka lestari .,neutral
di tembak mati saja atau diberi hukuman mati . kita sekarang jadi sasaran mereka .,negative
"tempat makan yang nyaman dengan suasana air terjun , disini sangat dingin sekali dan enak makanan nya . kalian yang ingin makan bersama , dapat ketempat ini",positive
"batagor kingsley sangat lezat dan disukai oleh keluarga dan warga jakarta . setiap kali pergi ke bandung , keluarga dan teman-teman selalu minta dibelikan batagor kingsley .",positive
selamatkan anggota kami . anggota pki adalah anggota paling suci sedangkan islam itu sesat .,negative
tidak bosan minimal di marah marahin gara gara jaringan nya lemah otak parah,negative
"prabowo punya bakat jadi dictator dan gaya nya tidak simpatik dimata gue , sebel .",negative
sulit sekali dinasehati memang . sudah tahu tidak mampu kenapa harus dipaksakan .,negative
saat ini kami sarankan kamu untuk melakukan penarikan kembali dana kamu dengan nomor rekening lain yang belum terdaftar di akun tokopedia kamu ya .,neutral
"waktu saya datang , restoran ini baru pindah ke jalan . siliwangi . saya pesan fried chicken skin , fried mushroom spinach , potato garlic rosemary , dan pina colada . pina colada - nya segar sekali . makanan nya enak .",positive
"tempat makan sederhana dengan menu chinese makanan non halal , masih menggunakan arang dalam proses memasak nya sehingga memiliki aroma tersendiri . menu yang terkenal antara lain kwetiaw goreng special , usus goreng saus mentega , bistik sapi .",positive
"tempat nya sih biasa saja , tidak ada yang istimewa . bahkan menurut saya , tempat nya ini menjadi sedikit nilai minus untuk penilaian kali ini . parkir yang tidak terlalu luas serta dekorasi ruang makan yang biasa saja . tapi lain lagi kalau kita bicara soal makanan . karena untuk urusan ini , red. dipo punya banyak nilai plus . makanan nya bervariasi dengan rasa yang di atas rata-rata .",positive
mungkin kesuksesan ini bisa dicapai kalau bca berani caplok gopay dan duplicate kesuksesan alipay di indonesia .,neutral
saya ke sini bersama adik saya karena penasaran dengan nama restoran nya yang unik . suasana restoran nya klasik dan menampilkan bandung zaman dulu . makanan banyak pilihan dengan rasa yang cukup enak . bisa jadi tempat rekomendasi untuk nongkrong bersama teman-teman .,positive
tempat yang pas untuk cari makanan rumahan dengan rasa yang pas dan harga yang juga pas dikantong ! ada juga jajanan seperti tahu gejrot dan otak-otak yang pas sebagai makanan pembuka,positive
