text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"dalam kumpulan arsip foto kompas , perayaan natal bersama berlangsung sejak kepemimpinan presiden soeharto salah satu nya di jcc tahun 1994 , demikian pula dengan presiden abddurahman wahid , megawati , sby , hingga presiden jokowi .",neutral,dalam kumpulan arsip foto kompas perayaan natal bersama berlangsung sejak kepemimpinan presiden soeharto salah satu nya di jcc tahun demikian pula dengan presiden abddurahman wahid megawati sby hingga presiden jokowi ,dalam kumpulan arsip foto kompas perayaan natal bersama berlangsung sejak kepemimpinan presiden soeharto salah satu nya di jcc tahun demikian pula dengan presiden abddurahman wahid megawati sby hingga presiden jokowi ,"['dalam', 'kumpulan', 'arsip', 'foto', 'kompas', 'perayaan', 'natal', 'bersama', 'berlangsung', 'sejak', 'kepemimpinan', 'presiden', 'soeharto', 'salah', 'satu', 'nya', 'di', 'jcc', 'tahun', 'demikian', 'pula', 'dengan', 'presiden', 'abddurahman', 'wahid', 'megawati', 'sby', 'hingga', 'presiden', 'jokowi']","['dalam', 'kumpulan', 'arsip', 'foto', 'kompas', 'perayaan', 'natal', 'bersama', 'berlangsung', 'sejak', 'kepemimpinan', 'presiden', 'soeharto', 'salah', 'satu', 'nya', 'di', 'jcc', 'tahun', 'demikian', 'pula', 'dengan', 'presiden', 'abddurahman', 'wahid', 'megawati', 'surabaya', 'hingga', 'presiden', 'jokowi']","['kumpulan', 'arsip', 'foto', 'kompas', 'perayaan', 'natal', 'kepemimpinan', 'presiden', 'soeharto', 'salah', 'nya', 'jcc', 'presiden', 'abddurahman', 'wahid', 'megawati', 'surabaya', 'presiden', 'jokowi']","['kumpul', 'arsip', 'foto', 'kompas', 'raya', 'natal', 'pimpin', 'presiden', 'soeharto', 'salah', 'nya', 'jcc', 'presiden', 'abddurahman', 'wahid', 'megawati', 'surabaya', 'presiden', 'jokowi']",kumpul arsip foto kompas raya natal pimpin presiden soeharto salah nya jcc presiden abddurahman wahid megawati surabaya presiden jokowi
partai demokrat mah partai yang selalu cari aman . tapi percuma sih cari aman . malah petinggi-petinggi nya semua kena kasus .,negative,partai demokrat mah partai yang selalu cari aman tapi percuma sih cari aman malah petinggi petinggi nya semua kena kasus ,partai demokrat mah partai yang selalu cari aman tapi percuma sih cari aman malah petinggi petinggi nya semua kena kasus ,"['partai', 'demokrat', 'mah', 'partai', 'yang', 'selalu', 'cari', 'aman', 'tapi', 'percuma', 'sih', 'cari', 'aman', 'malah', 'petinggi', 'petinggi', 'nya', 'semua', 'kena', 'kasus']","['partai', 'demokrat', 'mah', 'partai', 'yang', 'selalu', 'cari', 'aman', 'tapi', 'percuma', 'sih', 'cari', 'aman', 'malah', 'petinggi', 'petinggi', 'nya', 'semua', 'kena', 'kasus']","['partai', 'demokrat', 'mah', 'partai', 'cari', 'aman', 'sih', 'cari', 'aman', 'petinggi', 'petinggi', 'nya', 'kena']","['partai', 'demokrat', 'mah', 'partai', 'cari', 'aman', 'sih', 'cari', 'aman', 'petinggi', 'petinggi', 'nya', 'kena']",partai demokrat mah partai cari aman sih cari aman petinggi petinggi nya kena
"hai , ya , silakan kamu dapat mencoba lakukan pembayaran pdam di bukalapak .",neutral,hai ya silakan kamu dapat mencoba lakukan pembayaran pdam di bukalapak ,hai ya silakan kamu dapat mencoba lakukan pembayaran pdam di bukalapak ,"['hai', 'ya', 'silakan', 'kamu', 'dapat', 'mencoba', 'lakukan', 'pembayaran', 'pdam', 'di', 'bukalapak']","['hai', 'ya', 'silakan', 'kamu', 'dapat', 'mencoba', 'lakukan', 'pembayaran', 'pdam', 'di', 'bukalapak']","['hai', 'ya', 'silakan', 'mencoba', 'lakukan', 'pembayaran', 'pdam', 'bukalapak']","['hai', 'ya', 'sila', 'coba', 'laku', 'bayar', 'pdam', 'bukalapak']",hai ya sila coba laku bayar pdam bukalapak
"jaksa hilangkan 3 nama terdakwa e ktp , detik setya novanto lakukan ini saat sidang amp ; sebut jaksa : melalui",neutral,jaksa hilangkan nama terdakwa e ktp detik setya novanto lakukan ini saat sidang amp sebut jaksa melalui,jaksa hilangkan nama terdakwa e ktp detik setya novanto lakukan ini saat sidang amp sebut jaksa melalui,"['jaksa', 'hilangkan', 'nama', 'terdakwa', 'e', 'ktp', 'detik', 'setya', 'novanto', 'lakukan', 'ini', 'saat', 'sidang', 'amp', 'sebut', 'jaksa', 'melalui']","['jaksa', 'hilangkan', 'nama', 'terdakwa', 'e', 'ktp', 'detik', 'setya', 'novanto', 'lakukan', 'ini', 'saat', 'sidang', 'amp', 'sebut', 'jaksa', 'melalui']","['jaksa', 'hilangkan', 'nama', 'terdakwa', 'e', 'ktp', 'detik', 'setya', 'novanto', 'lakukan', 'sidang', 'amp', 'jaksa']","['jaksa', 'hilang', 'nama', 'dakwa', 'e', 'ktp', 'detik', 'setya', 'novanto', 'laku', 'sidang', 'amp', 'jaksa']",jaksa hilang nama dakwa e ktp detik setya novanto laku sidang amp jaksa
"restoran ini sudah ada sejak tahun 1990an . menu andalan nya adalah sate ayam . daging sate nya tebal , dipanggang sempurna . tiap pengunjung mendapat satu piring bumbu kacang , yang dapat ditambah dengan cabe rawit rebus atau bawang merah dan kecap manis yang tersedia di masing-masing meja . menu lain yang tersedia yaitu sate kambing dan gule kambing . sekarang di restoran ini juga tersedia ayam goreng .",positive,restoran ini sudah ada sejak tahun an menu andalan nya adalah sate ayam daging sate nya tebal dipanggang sempurna tiap pengunjung mendapat satu piring bumbu kacang yang dapat ditambah dengan cabe rawit rebus atau bawang merah dan kecap manis yang tersedia di masing masing meja menu lain yang tersedia yaitu sate kambing dan gule kambing sekarang di restoran ini juga tersedia ayam goreng ,restoran ini sudah ada sejak tahun an menu andalan nya adalah sate ayam daging sate nya tebal dipanggang sempurna tiap pengunjung mendapat satu piring bumbu kacang yang dapat ditambah dengan cabe rawit rebus atau bawang merah dan kecap manis yang tersedia di masing masing meja menu lain yang tersedia yaitu sate kambing dan gule kambing sekarang di restoran ini juga tersedia ayam goreng ,"['restoran', 'ini', 'sudah', 'ada', 'sejak', 'tahun', 'an', 'menu', 'andalan', 'nya', 'adalah', 'sate', 'ayam', 'daging', 'sate', 'nya', 'tebal', 'dipanggang', 'sempurna', 'tiap', 'pengunjung', 'mendapat', 'satu', 'piring', 'bumbu', 'kacang', 'yang', 'dapat', 'ditambah', 'dengan', 'cabe', 'rawit', 'rebus', 'atau', 'bawang', 'merah', 'dan', 'kecap', 'manis', 'yang', 'tersedia', 'di', 'masing', 'masing', 'meja', 'menu', 'lain', 'yang', 'tersedia', 'yaitu', 'sate', 'kambing', 'dan', 'gule', 'kambing', 'sekarang', 'di', 'restoran', 'ini', 'juga', 'tersedia', 'ayam', 'goreng']","['restoran', 'ini', 'sudah', 'ada', 'sejak', 'tahun', 'an', 'menu', 'andalan', 'nya', 'adalah', 'sate', 'ayam', 'daging', 'sate', 'nya', 'tebal', 'dipanggang', 'sempurna', 'tiap', 'pengunjung', 'mendapat', 'satu', 'piring', 'bumbu', 'kacang', 'yang', 'dapat', 'ditambah', 'dengan', 'cabe', 'rawit', 'rebus', 'atau', 'bawang', 'merah', 'dan', 'kecap', 'manis', 'yang', 'tersedia', 'di', 'masing', 'masing', 'meja', 'menu', 'lain', 'yang', 'tersedia', 'yaitu', 'sate', 'kambing', 'dan', 'gule', 'kambing', 'sekarang', 'di', 'restoran', 'ini', 'juga', 'tersedia', 'ayam', 'goreng']","['restoran', 'an', 'menu', 'andalan', 'nya', 'sate', 'ayam', 'daging', 'sate', 'nya', 'tebal', 'dipanggang', 'sempurna', 'pengunjung', 'piring', 'bumbu', 'kacang', 'ditambah', 'cabe', 'rawit', 'rebus', 'bawang', 'merah', 'kecap', 'manis', 'tersedia', 'meja', 'menu', 'tersedia', 'sate', 'kambing', 'gule', 'kambing', 'restoran', 'tersedia', 'ayam', 'goreng']","['restoran', 'an', 'menu', 'andal', 'nya', 'sate', 'ayam', 'daging', 'sate', 'nya', 'tebal', 'panggang', 'sempurna', 'unjung', 'piring', 'bumbu', 'kacang', 'tambah', 'cabe', 'rawit', 'rebus', 'bawang', 'merah', 'kecap', 'manis', 'sedia', 'meja', 'menu', 'sedia', 'sate', 'kambing', 'gule', 'kambing', 'restoran', 'sedia', 'ayam', 'goreng']",restoran an menu andal nya sate ayam daging sate nya tebal panggang sempurna unjung piring bumbu kacang tambah cabe rawit rebus bawang merah kecap manis sedia meja menu sedia sate kambing gule kambing restoran sedia ayam goreng
belitung inn tidak rekomendasi . cari hotel lain saja kalau pas ke belitung . listrik mati dari subuh . kita komplain baru menyala . sarapan jam 07.30 wib keabisan . astaghfirullah,negative,belitung inn tidak rekomendasi cari hotel lain saja kalau pas ke belitung listrik mati dari subuh kita komplain baru menyala sarapan jam wib keabisan astaghfirullah,belitung inn tidak rekomendasi cari hotel lain saja kalau pas ke belitung listrik mati dari subuh kita komplain baru menyala sarapan jam wib keabisan astaghfirullah,"['belitung', 'inn', 'tidak', 'rekomendasi', 'cari', 'hotel', 'lain', 'saja', 'kalau', 'pas', 'ke', 'belitung', 'listrik', 'mati', 'dari', 'subuh', 'kita', 'komplain', 'baru', 'menyala', 'sarapan', 'jam', 'wib', 'keabisan', 'astaghfirullah']","['belitung', 'inn', 'tidak', 'rekomendasi', 'cari', 'hotel', 'lain', 'saja', 'kalau', 'pas', 'ke', 'belitung', 'listrik', 'mati', 'dari', 'subuh', 'kita', 'komplain', 'baru', 'menyala', 'sarapan', 'jam', 'wib', 'keabisan', 'astaghfirullah']","['belitung', 'inn', 'rekomendasi', 'cari', 'hotel', 'pas', 'belitung', 'listrik', 'mati', 'subuh', 'komplain', 'menyala', 'sarapan', 'jam', 'wib', 'keabisan', 'astaghfirullah']","['belitung', 'inn', 'rekomendasi', 'cari', 'hotel', 'pas', 'belitung', 'listrik', 'mati', 'subuh', 'komplain', 'nyala', 'sarap', 'jam', 'wib', 'abis', 'astaghfirullah']",belitung inn rekomendasi cari hotel pas belitung listrik mati subuh komplain nyala sarap jam wib abis astaghfirullah
aniesbaswedan : kota harus memperhatikan sarana hiburan untuk warga nya sandiuno obsessionews mensobsession group obsession,neutral,aniesbaswedan kota harus memperhatikan sarana hiburan untuk warga nya sandiuno obsessionews mensobsession group obsession,aniesbaswedan kota harus memperhatikan sarana hiburan untuk warga nya sandiuno obsessionews mensobsession group obsession,"['aniesbaswedan', 'kota', 'harus', 'memperhatikan', 'sarana', 'hiburan', 'untuk', 'warga', 'nya', 'sandiuno', 'obsessionews', 'mensobsession', 'group', 'obsession']","['aniesbaswedan', 'kota', 'harus', 'memperhatikan', 'sarana', 'hiburan', 'untuk', 'warga', 'nya', 'sandiuno', 'obsessionews', 'mensobsession', 'group', 'obsession']","['aniesbaswedan', 'kota', 'memperhatikan', 'sarana', 'hiburan', 'warga', 'nya', 'sandiuno', 'obsessionews', 'mensobsession', 'group', 'obsession']","['aniesbaswedan', 'kota', 'perhati', 'sarana', 'hibur', 'warga', 'nya', 'sandiuno', 'obsessionews', 'mensobsession', 'group', 'obsession']",aniesbaswedan kota perhati sarana hibur warga nya sandiuno obsessionews mensobsession group obsession
pemandangan bagus untuk santai bersama di sore hari dan malam hari . makanan cukup variatif dan enak .,positive,pemandangan bagus untuk santai bersama di sore hari dan malam hari makanan cukup variatif dan enak ,pemandangan bagus untuk santai bersama di sore hari dan malam hari makanan cukup variatif dan enak ,"['pemandangan', 'bagus', 'untuk', 'santai', 'bersama', 'di', 'sore', 'hari', 'dan', 'malam', 'hari', 'makanan', 'cukup', 'variatif', 'dan', 'enak']","['pemandangan', 'bagus', 'untuk', 'santai', 'bersama', 'di', 'sore', 'hari', 'dan', 'malam', 'hari', 'makanan', 'cukup', 'variatif', 'dan', 'enak']","['pemandangan', 'bagus', 'santai', 'sore', 'malam', 'makanan', 'variatif', 'enak']","['pandang', 'bagus', 'santai', 'sore', 'malam', 'makan', 'variatif', 'enak']",pandang bagus santai sore malam makan variatif enak
zaman say tidak terlalu banyak memberitakan beliau untuk hal-hal yang tidak penting . eneng sekali berita uwi yang tidak ada hubungan dengan kesejahteraan rakyat,negative,zaman say tidak terlalu banyak memberitakan beliau untuk hal hal yang tidak penting eneng sekali berita uwi yang tidak ada hubungan dengan kesejahteraan rakyat,zaman say tidak terlalu banyak memberitakan beliau untuk hal hal yang tidak penting eneng sekali berita uwi yang tidak ada hubungan dengan kesejahteraan rakyat,"['zaman', 'say', 'tidak', 'terlalu', 'banyak', 'memberitakan', 'beliau', 'untuk', 'hal', 'hal', 'yang', 'tidak', 'penting', 'eneng', 'sekali', 'berita', 'uwi', 'yang', 'tidak', 'ada', 'hubungan', 'dengan', 'kesejahteraan', 'rakyat']","['zaman', 'sayang', 'tidak', 'terlalu', 'banyak', 'memberitakan', 'beliau', 'untuk', 'hal', 'hal', 'yang', 'tidak', 'penting', 'eneng', 'sekali', 'berita', 'uwi', 'yang', 'tidak', 'ada', 'hubungan', 'dengan', 'kesejahteraan', 'rakyat']","['zaman', 'sayang', 'memberitakan', 'beliau', 'eneng', 'berita', 'uwi', 'hubungan', 'kesejahteraan', 'rakyat']","['zaman', 'sayang', 'berita', 'beliau', 'eneng', 'berita', 'uwi', 'hubung', 'sejahtera', 'rakyat']",zaman sayang berita beliau eneng berita uwi hubung sejahtera rakyat
"makanan nya enak , suasana nyaman . harga bisa dibilang sama dengan tempat lain . restoran ini ada 4 konsep tapi yang paling terkenal menu jepang nya yang enak loh",positive,makanan nya enak suasana nyaman harga bisa dibilang sama dengan tempat lain restoran ini ada konsep tapi yang paling terkenal menu jepang nya yang enak loh,makanan nya enak suasana nyaman harga bisa dibilang sama dengan tempat lain restoran ini ada konsep tapi yang paling terkenal menu jepang nya yang enak loh,"['makanan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'bisa', 'dibilang', 'sama', 'dengan', 'tempat', 'lain', 'restoran', 'ini', 'ada', 'konsep', 'tapi', 'yang', 'paling', 'terkenal', 'menu', 'jepang', 'nya', 'yang', 'enak', 'loh']","['makanan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'bisa', 'dibilang', 'sama', 'dengan', 'tempat', 'lain', 'restoran', 'ini', 'ada', 'konsep', 'tapi', 'yang', 'paling', 'terkenal', 'menu', 'jepang', 'nya', 'yang', 'enak', 'loh']","['makanan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'dibilang', 'restoran', 'konsep', 'terkenal', 'menu', 'jepang', 'nya', 'enak', 'loh']","['makan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'bilang', 'restoran', 'konsep', 'kenal', 'menu', 'jepang', 'nya', 'enak', 'loh']",makan nya enak suasana nyaman harga bilang restoran konsep kenal menu jepang nya enak loh
"dalam sajian piring yang berbentuk kotak serta rapi , membuat menu yang terhidang menjadi lebih menarik . rasa juga enak memenuhi selera , dengan staf restoran yang sangat informatif . mencoba sayuran lotek dan karedok , ternyata selain segar , juga nikmat . bumbu yang disajikan sempurna . lezat sekali . selain itu restoran ini juga menyediakan berbagai masakan indonesia , cireng , pempek , dan dessert yang lezat .",positive,dalam sajian piring yang berbentuk kotak serta rapi membuat menu yang terhidang menjadi lebih menarik rasa juga enak memenuhi selera dengan staf restoran yang sangat informatif mencoba sayuran lotek dan karedok ternyata selain segar juga nikmat bumbu yang disajikan sempurna lezat sekali selain itu restoran ini juga menyediakan berbagai masakan indonesia cireng pempek dan dessert yang lezat ,dalam sajian piring yang berbentuk kotak serta rapi membuat menu yang terhidang menjadi lebih menarik rasa juga enak memenuhi selera dengan staf restoran yang sangat informatif mencoba sayuran lotek dan karedok ternyata selain segar juga nikmat bumbu yang disajikan sempurna lezat sekali selain itu restoran ini juga menyediakan berbagai masakan indonesia cireng pempek dan dessert yang lezat ,"['dalam', 'sajian', 'piring', 'yang', 'berbentuk', 'kotak', 'serta', 'rapi', 'membuat', 'menu', 'yang', 'terhidang', 'menjadi', 'lebih', 'menarik', 'rasa', 'juga', 'enak', 'memenuhi', 'selera', 'dengan', 'staf', 'restoran', 'yang', 'sangat', 'informatif', 'mencoba', 'sayuran', 'lotek', 'dan', 'karedok', 'ternyata', 'selain', 'segar', 'juga', 'nikmat', 'bumbu', 'yang', 'disajikan', 'sempurna', 'lezat', 'sekali', 'selain', 'itu', 'restoran', 'ini', 'juga', 'menyediakan', 'berbagai', 'masakan', 'indonesia', 'cireng', 'pempek', 'dan', 'dessert', 'yang', 'lezat']","['dalam', 'sajian', 'piring', 'yang', 'berbentuk', 'kotak', 'serta', 'rapi', 'membuat', 'menu', 'yang', 'terhidang', 'menjadi', 'lebih', 'menarik', 'rasa', 'juga', 'enak', 'memenuhi', 'selera', 'dengan', 'staf', 'restoran', 'yang', 'sangat', 'informatif', 'mencoba', 'sayuran', 'lotek', 'dan', 'karedok', 'ternyata', 'selain', 'segar', 'juga', 'nikmat', 'bumbu', 'yang', 'disajikan', 'sempurna', 'lezat', 'sekali', 'selain', 'itu', 'restoran', 'ini', 'juga', 'menyediakan', 'berbagai', 'masakan', 'indonesia', 'cireng', 'pempek', 'dan', 'dessert', 'yang', 'lezat']","['sajian', 'piring', 'berbentuk', 'kotak', 'rapi', 'menu', 'terhidang', 'menarik', 'enak', 'memenuhi', 'selera', 'staf', 'restoran', 'informatif', 'mencoba', 'sayuran', 'lotek', 'karedok', 'segar', 'nikmat', 'bumbu', 'disajikan', 'sempurna', 'lezat', 'restoran', 'menyediakan', 'masakan', 'indonesia', 'cireng', 'pempek', 'dessert', 'lezat']","['saji', 'piring', 'bentuk', 'kotak', 'rapi', 'menu', 'hidang', 'tarik', 'enak', 'penuh', 'selera', 'staf', 'restoran', 'informatif', 'coba', 'sayur', 'lotek', 'karedok', 'segar', 'nikmat', 'bumbu', 'saji', 'sempurna', 'lezat', 'restoran', 'sedia', 'masakan', 'indonesia', 'cireng', 'pempek', 'dessert', 'lezat']",saji piring bentuk kotak rapi menu hidang tarik enak penuh selera staf restoran informatif coba sayur lotek karedok segar nikmat bumbu saji sempurna lezat restoran sedia masakan indonesia cireng pempek dessert lezat
calon pelamar cpns hanya dapat mendaftar di 1 instansi dan 1 formasi jabatan,neutral,calon pelamar cpns hanya dapat mendaftar di instansi dan formasi jabatan,calon pelamar cpns hanya dapat mendaftar di instansi dan formasi jabatan,"['calon', 'pelamar', 'cpns', 'hanya', 'dapat', 'mendaftar', 'di', 'instansi', 'dan', 'formasi', 'jabatan']","['calon', 'pelamar', 'cpns', 'hanya', 'dapat', 'mendaftar', 'di', 'instansi', 'dan', 'formasi', 'jabatan']","['calon', 'pelamar', 'cpns', 'mendaftar', 'instansi', 'formasi', 'jabatan']","['calon', 'lamar', 'cpns', 'daftar', 'instansi', 'formasi', 'jabat']",calon lamar cpns daftar instansi formasi jabat
restoran ini terletak di dalam hotel hyatt bandung . menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung . konsep garmen restoran memang benar-benar terasa di restoran ini .,positive,restoran ini terletak di dalam hotel hyatt bandung menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung konsep garmen restoran memang benar benar terasa di restoran ini ,restoran ini terletak di dalam hotel hyatt bandung menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung konsep garmen restoran memang benar benar terasa di restoran ini ,"['restoran', 'ini', 'terletak', 'di', 'dalam', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'beberapa', 'menu', 'yang', 'cukup', 'memanjakan', 'lidah', 'para', 'pengunjung', 'konsep', 'garmen', 'restoran', 'memang', 'benar', 'benar', 'terasa', 'di', 'restoran', 'ini']","['restoran', 'ini', 'terletak', 'di', 'dalam', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'beberapa', 'menu', 'yang', 'cukup', 'memanjakan', 'lidah', 'para', 'pengunjung', 'konsep', 'garmen', 'restoran', 'memang', 'benar', 'benar', 'terasa', 'di', 'restoran', 'ini']","['restoran', 'terletak', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'menu', 'memanjakan', 'lidah', 'pengunjung', 'konsep', 'garmen', 'restoran', 'restoran']","['restoran', 'letak', 'hotel', 'hyatt', 'bandung', 'suguh', 'menu', 'manja', 'lidah', 'unjung', 'konsep', 'garmen', 'restoran', 'restoran']",restoran letak hotel hyatt bandung suguh menu manja lidah unjung konsep garmen restoran restoran
tidak menyesal juga makan di solaria tempat nya bersih dan cocok buat keluarga juga . makanan cepat keluar setelah di-order .,positive,tidak menyesal juga makan di solaria tempat nya bersih dan cocok buat keluarga juga makanan cepat keluar setelah di order ,tidak menyesal juga makan di solaria tempat nya bersih dan cocok buat keluarga juga makanan cepat keluar setelah di order ,"['tidak', 'menyesal', 'juga', 'makan', 'di', 'solaria', 'tempat', 'nya', 'bersih', 'dan', 'cocok', 'buat', 'keluarga', 'juga', 'makanan', 'cepat', 'keluar', 'setelah', 'di', 'order']","['tidak', 'menyesal', 'juga', 'makan', 'di', 'solaria', 'tempat', 'nya', 'bersih', 'dan', 'cocok', 'buat', 'keluarga', 'juga', 'makanan', 'cepat', 'keluar', 'setelah', 'di', 'order']","['menyesal', 'makan', 'solaria', 'nya', 'bersih', 'cocok', 'keluarga', 'makanan', 'cepat', 'order']","['sesal', 'makan', 'solaria', 'nya', 'bersih', 'cocok', 'keluarga', 'makan', 'cepat', 'order']",sesal makan solaria nya bersih cocok keluarga makan cepat order
